component_id,manufacturer,mpn,quantity,uom,inventory_status
26f78c35-2f74-4bb5-951f-7c59da4f0b59,MINI-CIRCUITS,ZASW-2-50DR,0.0,,
cebf777c-7af6-41ac-9547-1d4d355799aa,MINI-CIRCUITS,ZASWA2-50DR-FT,0.0,,
e203c15c-ae01-49d9-b79a-f519eb663ec6,MINI-CIRCUITS,ZFSWA2-63DR,0.0,,
4be7ce35-08cd-4f0a-9ba5-f08503e426a7,MINI-CIRCUITS,ZMSW-1211,0.0,,
c5d97289-e302-45e4-9eef-2782a232968d,MINIRF,MRFSP4525,0.0,,
0beab01f-e045-4046-8ae9-c8ac1a11fb5a,MINIRF,RFXF3513,0.0,,
3afc3851-ce51-426e-bc7f-7f962ecd53c6,MITEQ,AMF-4D-00500800-18-13P-HS,0.0,,
22ebea3c-a617-4e45-b01b-dd62631c341b,MITSUBISHI,FU-456RDF-9M2-A,0.0,,
5c8408e1-18f0-40e8-8fcc-b88b55fcc474,MITSUMI,WML-C46AHR,0.0,,
3b73ff4f-c6d5-41bb-a16c-99658f98d8ab,MOLEX,105133-0011,0.0,,
6bc0eb5e-d9d6-410d-a1c9-e27e0e7a093e,MOLEX,1053101106,0.0,,
026c3414-64a4-4918-984d-b89518002295,MOLEX,1054500101,0.0,,
a24faf51-cb56-476b-a339-7eb3b36a9503,MOLEX,1054550101,0.0,,
1d3d43b1-865a-49ad-a7bb-56fb57798d28,MOLEX,15-24-9067,0.0,,
8c8b2e1a-2951-4ed4-a1d1-3b537ccb51f2,MOLEX,171856-0003,0.0,,
aa241a43-546e-4e39-8239-5a3d88c10b21,MOLEX,171856-0006,0.0,,
a4f601de-409d-4e42-ac71-381f9b557580,MOLEX,171856-0008,0.0,,
3fa714a1-427a-4f81-86a9-0b1987d94bdc,MOLEX,171857-0003,0.0,,
2209050b-4ca8-47a0-8e15-0dc230422c70,MOLEX,171973-0004,0.0,,
6dc02a6a-4a76-4a2a-86b7-fa945c8bda7e,MOLEX,1727040072,0.0,,
66655fb9-c929-4515-b86e-ad40a1acb722,MOLEX,1727040077,0.0,,
6008b9e6-f485-4bec-b602-a263551c190c,MOLEX,1731090776,0.0,,
fb444327-872c-4d41-a3c1-1b5210a73739,MOLEX,1731091287,0.0,,
db9f7786-ed1a-4d24-aa5f-efc0a74c3cdf,MOLEX,1731091289,0.0,,
ccb01134-468d-4ff4-9747-7cfe7fea69fa,MOLEX,1731091496,0.0,,
eda7dbf4-44a3-41f3-b189-635bb65cee33,MOLEX,1731091558,0.0,,
92b6d864-11d7-4a17-a001-bedc89ba5122,MOLEX,1731091888,0.0,,
2e9384ef-9004-466f-8f36-361a372112e2,MOLEX,1731091964,0.0,,
686b6abf-f706-4428-8f0b-6cca32069e9d,MOLEX,1731130140,0.0,,
bc72d10e-efb5-4ec7-ba84-0aa254590c77,MOLEX,2004850410,0.0,,
2736e8b5-0660-46f8-8231-6c3ef018849e,MOLEX,2004850430,0.0,,
7a083f80-624b-468d-91bd-595bc39b29d9,MOLEX,2004850440,0.0,,
0f042f7b-8287-4b5e-87f9-e660b44bf439,MOLEX,2004850450,0.0,,
17d7be6c-b847-45ab-b314-cd0371f0648e,MOLEX,2004850680,0.0,,
34483cad-0ab1-4f9c-a25e-6ac8ae434201,MOLEX,2004850710,0.0,,
50a834a4-1582-42e8-9c35-5d52b2f1de0b,MOLEX,2004850780,0.0,,
cfd76486-a8db-4db3-8ecb-8db506e3bb72,MOLEX,2012670005,0.0,,
ca0ba1b5-3955-4346-82b4-434d4cb37f8b,MOLEX,203456-0003,0.0,,
de95e820-8936-442c-921e-688c55a5806e,MOLEX,203564-2017,0.0,,
d51bc045-8027-46a3-a96d-7b450967c7c4,MOLEX,203955-0603,0.0,,
cd1cd03b-de84-482d-b518-b0902f030ad0,MOLEX,203956-0603,0.0,,
2aaaaaa7-a36d-40b6-a8c2-53f8b05d5593,MOLEX,205338-0002,0.0,,
66ff29ec-50e7-461b-a7fa-d77e826cae62,MOLEX,205338-0003,0.0,,
8b9f5343-e260-48f4-ad1f-84a977173e00,MOLEX,205338-0005,0.0,,
9251a069-7f4a-4d0f-a894-f4fb12218f18,MOLEX,212415-0400,0.0,,
758b6fb3-57b4-4ed8-b78c-fb1e9b18347f,MOLEX,212415-0600,0.0,,
05359d8c-e33f-492e-978a-ed0b414fc355,MOLEX,216989-0001,0.0,,
98147ac3-b337-45e2-88c9-5f6fa1ebea5d,MOLEX,22-03-5045,0.0,,
efece95c-11fe-4f20-81a3-ebba79024e5b,MOLEX,22-03-5065,0.0,,
119a75a4-f39b-42c2-80d7-0b323222b7b5,MOLEX,22-04-1021,0.0,,
04ecc2e2-52c6-4c08-ae7d-aa117621eb26,MOLEX,22-04-1031,0.0,,
b9c5152c-e9ca-4a61-a73a-819d376a6432,MOLEX,22-04-1041,0.0,,
e0ddfc24-be06-426d-8762-135c56be736b,MOLEX,22-04-1071,0.0,,
fcc896ab-3d44-494d-ba3f-1cb8ed0bf3d7,MOLEX,22-05-3041,0.0,,
a5eaeac9-d455-4798-9913-200744c31b2d,MOLEX,22-05-3151,0.0,,
4ab52ffd-f387-4749-ade9-d14376b1ef79,MOLEX,22-05-7028,0.0,,
4c379ef9-be50-4f9d-bf2a-d34751472af3,MOLEX,22-05-7038,0.0,,
9f2b0d51-6366-488d-a514-a3d5f4d33a4d,MOLEX,22-05-7078,0.0,,
ca65e20a-817b-4fe5-987f-37ab3447f310,MOLEX,22-11-2032,0.0,,
2ae3ebad-ebd6-423f-94b6-d5a6ec58e779,MOLEX,22-16-2030,0.0,,
23c6ee6f-96d1-40dd-9166-8c670b7e0bca,MOLEX,22-27-2021,0.0,,
2906e508-d2a8-4d81-afc3-a391171e7d9f,MOLEX,22-27-2031,0.0,,
9198998e-d08e-47cc-8333-3063f182d519,MOLEX,22-27-2041,0.0,,
eb256184-6410-4bdc-b0f6-2d1498cadf0f,MOLEX,22-27-2051,0.0,,
2370d750-17a0-44f4-abca-659bf111e006,MOLEX,22-27-2061,0.0,,
860e44b6-77e2-4799-b548-469ca39b2a9a,MOLEX,22-27-2071,0.0,,
a8c0303d-0ff9-495f-8095-3fc08317745a,MOLEX,22-27-2081,0.0,,
e91c6a0e-0d38-4978-8d91-71887a07703d,MOLEX,22-27-2101,0.0,,
d206ac56-34b1-4216-a099-95fcdc8d0141,MOLEX,22035025,0.0,,
c47b12f8-f1e9-46ff-bb21-3cd04fc4b777,MOLEX,2203630800,0.0,,
46650dff-a0f4-496e-850f-15fc523874ac,MOLEX,2203631200,0.0,,
370b00b4-ff88-49f5-9d9c-f994934f1978,MOLEX,26-48-1135,0.0,,
369ed97a-289a-4ce4-be7d-1f9ab16e1315,MOLEX,26-60-3040,0.0,,
d1b9c52c-0719-4125-a6b0-438cae973834,MOLEX,26-60-4020,0.0,,
3bbf9833-911f-42c0-9e0e-381385e098a8,MOLEX,26-60-4030,0.0,,
e62a89aa-6d8d-486a-9527-8fb2cc0986b2,MOLEX,26-60-4040,0.0,,
76d7d0b6-ee41-4f62-b9a2-78955fa3ac3b,MOLEX,26-60-4050,0.0,,
317ae7a3-ea11-4c10-a245-ae44b26213bd,MOLEX,26-60-4060,0.0,,
ceb31109-b5e0-4075-8900-113150037964,MOLEX,26-60-4070,0.0,,
9ce3da6d-85cc-445b-9d69-d6138d6e021b,MOLEX,26-60-5030,0.0,,
7026f7de-4ea6-4474-8ead-502a9e1ccdd1,MOLEX,26-60-5040,0.0,,
5f55c079-dae1-4d6f-91ce-9b72680ca8b8,MOLEX,26-62-4030,0.0,,
f11cc7a0-f5b5-4d43-ba78-503c5e8ce998,MOLEX,26013126,0.0,,
f3d8985f-beb6-4a8b-ba75-8863df7daaca,MOLEX,35021-1001,0.0,,
ce0ce069-eb14-47de-894a-33f6017cdf3b,MOLEX,386307810,0.0,,
ab980c32-bc84-484b-a9df-2d5176717e95,MOLEX,39-28-1023,0.0,,
1b435dd8-4b8e-4a8a-b553-57b6c62d3de2,MOLEX,39-28-1043,0.0,,
61cde52d-de82-4ebb-bd7f-fef1a19a82f3,MOLEX,39-28-1063,0.0,,
0feb5e60-e47c-467f-a54a-855abb85d40b,MOLEX,39-28-1083,0.0,,
b0770cd4-58ed-4032-89cc-f22d210b7b44,MOLEX,39-28-1103,0.0,,
be195e91-7771-4457-95f8-89a86e75e89b,MOLEX,39-28-1123,0.0,,
fd062d65-eaa1-4e0d-9192-6b9bb344d236,MOLEX,39-28-1163,0.0,,
8badd374-14e3-4a3a-a9d2-fb75bb4bcc50,MOLEX,39-28-1183,0.0,,
7fa78f95-6d6d-4841-a671-5f8bad11bbb5,MOLEX,39-28-1203,0.0,,
9c57221d-d6c2-45c2-a971-8c35f654645b,MOLEX,39-28-1223,0.0,,
8f5fdd3c-29e4-4d0b-90c0-7745820a77b4,MOLEX,39-29-1028,0.0,,
1e8ee254-e928-4070-8ad6-bd8fa8a8394d,MOLEX,39-29-1087,0.0,,
b96806b2-81c1-4959-be90-4ceae46d38be,MOLEX,39-29-9025,0.0,,
9e13a506-3638-4958-a2c4-2bbfad7deaf0,MOLEX,39-30-0040,0.0,,
4a310370-f4cb-4238-8fa0-00495e5a7947,MOLEX,39-30-0060,0.0,,
4e2eca73-a9da-4e7b-8e55-f6085e91c97f,MOLEX,39-30-1020,0.0,,
95b23238-84ee-46e7-8fca-8595947339ee,MOLEX,39-30-1060,0.0,,
143deb34-025a-40c8-988a-1acad8ea6ba5,MOLEX,39-30-1080,0.0,,
720683fb-640c-4f49-aaae-7db7f04ef199,MOLEX,39-30-3045,0.0,,
08c6dca4-966a-4c03-aafc-af6f3acce9cd,MOLEX,42819-3223,0.0,,
2d64c9e1-6bcd-4ed7-acc1-6b86c8ab23f3,MOLEX,43045-0401,0.0,,
5fdf54f9-4a04-4afa-9c6c-6eca654abada,MOLEX,43045-0413,0.0,,
d7a1c28a-45b5-48fc-8b60-b708b39b3705,MOLEX,43045-0612,0.0,,
384eced2-252d-4ffb-9e16-bd821f1a1e6e,MOLEX,43045-0613,0.0,,
8785ad37-c869-426e-b801-e6f1881e5936,MOLEX,43045-0800,0.0,,
e6faf1c4-ed69-454e-8a6b-3d6dff18fa65,MOLEX,43045-0813,0.0,,
ca412165-a733-45ce-8b48-3c566ff51157,MOLEX,43045-1012,0.0,,
a9468c6b-32f8-4c9d-b69d-bcd9b4c0ea09,MOLEX,43045-1013,0.0,,
4715bec5-9df3-4ac5-8ddf-625c144214e1,MOLEX,43045-1200,0.0,,
8aca861d-0dea-4ed6-a978-5cc02bd95dbe,MOLEX,43045-1212,0.0,,
6b717686-6135-4245-a2e0-1d40b8faa422,MOLEX,43045-1216,0.0,,
1cf45df2-347f-409e-9e13-b18087dad9cd,MOLEX,43045-1218,0.0,,
4428f2df-336a-4b4e-9d1b-c588a072ee60,MOLEX,43045-2000,0.0,,
180788f6-392f-4798-9bc5-966fbf2bc43e,MOLEX,43045-2012,0.0,,
b19df173-3b60-465f-a028-57885f44507e,MOLEX,43160-2104,0.0,,
d4e7766b-a956-48bb-9cc3-1c36acd2edc4,MOLEX,43650-0200,0.0,,
1b76e2c2-a789-4acb-9396-fb94dab720a4,MOLEX,43650-0213,0.0,,
b2f4c189-9f64-42fc-8457-426359419bd9,MOLEX,43650-0226,0.0,,
6d680621-10cf-4eac-922f-c3bfba4b8fe9,MOLEX,43650-0229,0.0,,
4ee4af2d-ed6c-415b-8021-9bee4e296c1d,MOLEX,43650-0400,0.0,,
6c7515a2-c2e8-4c4a-8b68-7508ff8a1cb3,MOLEX,43650-0425,0.0,,
55f5bd8b-8219-47b1-b0e9-52417e5d7bf4,MOLEX,43650-0601,0.0,,
2f62a489-06b4-4103-b5ea-34e7b2999382,MOLEX,43650-0800,0.0,,
a70e3581-6de9-4d88-9f11-c3e3a1a824ce,MOLEX,43879-0022,0.0,,
6ca433b1-22be-411e-a995-cc203e60af3f,MOLEX,44206-0007,0.0,,
8ef0d750-9877-4eed-9788-527131334f95,MOLEX,44428-1201,0.0,,
52aaef2f-4862-493d-8f9f-7f92f762bb60,MOLEX,44428-2402,0.0,,
64f334ba-6746-4eec-8306-3fd559100362,MOLEX,44432-2403,0.0,,
d3bd6572-f889-4912-9df9-044d13cf2d23,MOLEX,44661-1001,0.0,,
4380b3e1-bec1-435e-a607-18a8df25b010,MOLEX,44764-1001,0.0,,
e9af5dfe-dba8-4146-a6f4-6cc94408a3df,MOLEX,44764-2403,0.0,,
171018a2-a54f-4739-83b2-a93f56234841,MOLEX,44769-2402,0.0,,
848c1b90-51ba-494e-912d-9f69168f1fd8,MOLEX,45802-0223,0.0,,
2fb6cb56-648a-429d-91a7-73720f8df508,MOLEX,45830-0223,0.0,,
82f9cc46-3b95-4536-8184-d9f30fbb448e,MOLEX,45984-4141,0.0,,
6bea83fd-b54d-47c6-9039-5991cb328b4c,MOLEX,460100421,0.0,,
42a974b9-68f8-4aaa-9639-cb97113e058d,MOLEX,460100611,0.0,,
ac753af9-d4f8-4962-a8e6-e167ff608715,MOLEX,46114-4240,0.0,,
f1ad4b9d-b586-41f3-8431-41cea6c93002,MOLEX,462070104,0.0,,
6ac557a7-e84d-4adc-9647-3af58adef1de,MOLEX,462070106,0.0,,
8319ba1a-b283-4b7a-9bd1-86f26df32dea,MOLEX,462070108,0.0,,
72d86856-f401-4194-be3e-1f2f805b8b3b,MOLEX,46765-0001,0.0,,
6536f6c0-036d-415f-8aa5-c4b6446fa55f,MOLEX,46765-1001,0.0,,
1c2a49e8-1482-41b0-a47f-de8afa9ff8ca,MOLEX,47053-1000,0.0,,
f7dbefca-50f2-4be0-a574-cae81471e2b1,MOLEX,47082-1000,0.0,,
d81a53a9-6da5-46d3-b6d4-2ebafaee7856,MOLEX,47151-0001,0.0,,
87e06c19-2587-4d97-bb2b-a459da4bbcc4,MOLEX,47272-0001,0.0,,
d26cf9f4-6cdc-4177-bfe5-93a4b6dedec0,MOLEX,47309-2651,0.0,,
1860d9ce-9eef-45ca-a570-8f1c78381fe6,MOLEX,47615-0001,0.0,,
95968737-b066-43ea-8797-eb9e0bae71e3,MOLEX,47642-1001,0.0,,
cf747718-6bef-4f9a-8838-973ea52d4413,MOLEX,48037-0001,0.0,,
07b7a955-493d-4152-bddc-cf7020822c0a,MOLEX,48307-7022,0.0,,
e99a86d7-e522-4be9-a71d-9fb7020d23d7,MOLEX,48405-0003,0.0,,
40c53c0c-30f6-46c9-8f54-b0bd4259a79a,MOLEX,48406-0003,0.0,,
21ce0c1d-9bac-42e3-9afe-6d274ac21ffc,MOLEX,500075-1517,0.0,,
c15fe522-2379-4584-8b0e-790ad73a88b8,MOLEX,500254-1927,0.0,,
ef42fc32-558e-48ed-9c42-6ef032d9e6ee,MOLEX,500873-0816,0.0,,
63d02aee-10e1-4bdf-bcc6-827b7508ff02,MOLEX,501331-0607,0.0,,
b0f64f03-be10-40aa-9b58-99a0d34ea563,MOLEX,502426-6030,0.0,,
026ca952-14cf-4187-a716-745a76577747,MOLEX,502430-6030,0.0,,
74ed9fc8-8ecc-4967-aae2-a87c6d506955,MOLEX,502570-0893,0.0,,
13d0bf5f-3208-4b49-bae6-752380b1da49,MOLEX,5025983393,0.0,,
3fdcfc07-7305-4101-87f9-ada0fe840888,MOLEX,5040500391,0.0,,
7ced85e4-1b2d-4d93-81e5-fc65003e70e1,MOLEX,504618-2010,0.0,,
053bde37-aedf-4f5e-80ab-fc7fad7a2243,MOLEX,504618-5010,0.0,,
59eaef62-2de8-457a-a726-c26cf6d06313,MOLEX,504622-2010,0.0,,
911c0900-5aaa-4d34-b18a-b04eefa2dc8b,MOLEX,504622-5010,0.0,,
9d101d99-a626-49d6-a7c6-4b81ed3be817,MOLEX,5047540700,0.0,,
0ebc45b1-b7d9-43db-b46d-6be44dd750ea,MOLEX,5050664022,0.0,,
4931687a-9593-4669-9eb6-e7480ccfbd26,MOLEX,505110-4091,0.0,,
bebe7be2-41b3-4249-97b8-a613f8cba9a0,MOLEX,505433-1881,0.0,,
f323f4e5-22d6-4bf5-ac97-f8b1d8bae340,MOLEX,505433-3281,0.0,,
d5b6a329-7372-45be-b710-6c72ef572338,MOLEX,505473-1010,0.0,,
4de3cc6e-35a6-491f-b922-04b880dd6aaa,MOLEX,5054730810,0.0,,
8673a0d6-b1ff-432a-9619-01ffefa1eb8a,MOLEX,505476-1010,0.0,,
93b90013-a86b-480f-9ccd-410da30ee1dc,MOLEX,505567-1481,0.0,,
2adddee1-236c-4e12-873a-5d14ca3c1d9a,MOLEX,51338-0474,0.0,,
c76ad843-a8e3-45fe-b8f0-49d27a8c7e1a,MOLEX,52030-0629,0.0,,
1f7238e0-c409-46c1-969a-d05f069c5b2a,MOLEX,52271-2069,0.0,,
f3ea4f6b-902f-4369-9b03-d77d8c4db8e7,MOLEX,524651671,0.0,,
81656d16-8132-4c74-8c35-b0da9b273f1a,MOLEX,52610-0871,0.0,,
20cbc21e-b45a-46c9-a7cf-f587929b40e7,MOLEX,52745-0697,0.0,,
c0a91264-09db-482a-b505-0e5ea39d5a87,MOLEX,52745-1097,0.0,,
2b685abc-4c4b-44e1-9f4f-d293de43a870,MOLEX,52745-1597,0.0,,
22dc0391-247d-4d97-be08-6966f1cfd8b1,MOLEX,52806-0910,0.0,,
2c786c1c-09fd-4b32-8c8a-a7d666094b72,MOLEX,52991-0208,0.0,,
5ccfafb5-7449-479f-987a-6f474fc9f5cd,MOLEX,52991-0308,0.0,,
6ded24c1-64c9-44fe-99ba-0ec266a02909,MOLEX,53047-0210,0.0,,
7d159bc9-0596-4d78-9ec3-d3eba3f72034,MOLEX,53047-0410,0.0,,
acfd80a2-1f9c-4878-a596-2a46825f1dc0,MOLEX,53047-0510,0.0,,
e718489b-0028-4cbf-8920-f15e98eb9f0a,MOLEX,530480310,0.0,,
225d93b7-9377-40e1-8843-8cfe46947f9f,MOLEX,532530470,0.0,,
f7b25b41-9197-4a15-bbdd-3e2cb2bccf08,MOLEX,532530670,0.0,,
c91d9935-380f-465f-8c19-9c8b39c06f42,MOLEX,53261-0271,0.0,,
592ac3ed-6fd6-43f2-9154-772dca0a846d,MOLEX,53261-0671,0.0,,
41066d0e-5e2b-4302-9d6b-5cfefce53e74,MOLEX,53261-1071,0.0,,
74f8763c-20ae-468c-a707-a502678b56d1,MOLEX,533071671,0.0,,
aa4240c2-8ce2-45f6-8fbe-5336243d288b,MOLEX,53398-0571,0.0,,
e556c219-0a5b-4b19-a24b-3c43151f54f8,MOLEX,53398-0671,0.0,,
66cbe340-aca0-4fb2-882d-5b5b4accf695,MOLEX,53398-0771,0.0,,
927670c4-9754-4a34-ae99-bd46fcd274db,MOLEX,53748-0208,0.0,,
9cfa1ad2-bb65-430a-974b-793234118c19,MOLEX,53748-0308,0.0,,
97ed479f-43c0-48e7-b6ef-a7b6e96c4d5f,MOLEX,55909-0274,0.0,,
76e4ca13-580a-4be0-a949-aaee5f4692f5,MOLEX,55909-0474,0.0,,
e70f45cb-ce58-4b89-92b7-8e5a0da34201,MOLEX,55932-0710,0.0,,
aab02c76-b291-4588-bb40-409760afc36b,MOLEX,67800-5005,0.0,,
dcb809bc-f3e0-400d-bd3a-bde45bcf8bf9,MOLEX,70246-1004,0.0,,
8f324603-3e08-4d24-82a3-1d38bb3a15c9,MOLEX,705430003,0.0,,
8d9b8df5-14c7-4898-9531-4e3bf4216652,MOLEX,705430004,0.0,,
41efcf35-80a2-480c-b9cd-5417663ddcf9,MOLEX,71430-0008,0.0,,
ffaca609-3ec1-4d0a-9e54-2f0c505f677c,MOLEX,71430-0012,0.0,,
27d450b8-2d8e-43dd-9345-dfde654b6747,MOLEX,71430-0013,0.0,,
796e3390-0d39-4944-b123-02be27c66944,MOLEX,71436-1164,0.0,,
9c82346c-450e-479c-bed9-6c5a255f16d4,MOLEX,71436-2164,0.0,,
593c1ee1-dcdb-47d6-aa4f-093a392907bf,MOLEX,71439-2164,0.0,,
2d6ef800-005b-4403-a709-30aa48805856,MOLEX,71439-3164,0.0,,
227d4e8f-578e-4325-984d-6c7ffb6b0534,MOLEX,73101-0120,0.0,,
a6eaec4d-b7a7-432b-81a9-2d110d9e3451,MOLEX,73171-2360,0.0,,
0917c24e-618a-4072-b09e-b637df9e99ed,MOLEX,73251-1150,0.0,,
b49b58d9-fa53-455f-b890-3d8982ac9b11,MOLEX,73251-2121,0.0,,
b06d940b-7d1e-47d0-ad7c-ab4d8b6d9c5b,MOLEX,73251-3481,0.0,,
b9994a75-8297-41a3-a0ae-414ec8a4ce30,MOLEX,73252-0090,0.0,,
c8e963e8-90b8-420c-9a5c-f290d9e15655,MOLEX,73413-0040,0.0,,
12bebbfd-8c39-4b1c-bb99-d91281479e68,MOLEX,73415-0963,0.0,,
9dece8f6-adfa-4102-82a0-68cdc2b1f421,MOLEX,73415-2063,0.0,,
641a24eb-4347-4b83-a8d2-517a69aa8bec,MOLEX,73415-3310,0.0,,
1200dfa3-7cb9-410b-b276-a8b6982a1a7b,MOLEX,73415-3320,0.0,,
a40bb65d-1cd0-418b-8416-e9adf6f871ed,MOLEX,73415-3591,0.0,,
781d6d72-7eec-4f8d-a975-382221d9419c,MOLEX,734150991,0.0,,
9c4df109-b1a4-4d9d-951a-75210121c6f4,MOLEX,73776-0101,0.0,,
5a550e39-b398-4b5d-9bfd-6bc6d7d3f376,MOLEX,73776-0201,0.0,,
1d6c5a9c-db58-4b72-a854-e0537e6bc38b,MOLEX,74337-0015,0.0,,
f3636de9-b668-4920-8453-b334254e7a63,MOLEX,74441-0001,0.0,,
cd0b9348-e86a-4b27-a74c-02638df120af,MOLEX,74737-0009,0.0,,
43d0ab8e-0b06-4797-a54a-7dc86e24e9dc,MOLEX,74737-0111,0.0,,
3ab2c593-0b71-4320-a0a3-6fb72c014c5a,MOLEX,75586-0002,0.0,,
448c49f3-ddfc-4e79-b33a-6afa77c1d4ea,MOLEX,75586-0010,0.0,,
eabd424f-a3af-4dff-bc17-92876c40d5f5,MOLEX,75640-5001,0.0,,
db9e60d3-c8a7-4b11-8cf1-df5af3af2225,MOLEX,75783-0107,0.0,,
b94d7b96-de8e-42f3-9591-4c174f2ce3f0,MOLEX,758000001,0.0,,
2b7fbd9e-e124-44fa-9316-8c9cb5f41bfa,MOLEX,76001-0010,0.0,,
b800a90c-87b8-4e73-8fbe-153b1e0e1f63,MOLEX,76825-0002,0.0,,
0561f7f6-0fb1-4908-94e7-3f08afb9bfa2,MOLEX,76825-0004,0.0,,
2c88dd0b-6d6e-46e8-948c-4cf5f8e9576b,MOLEX,76825-0006,0.0,,
20962902-ee5c-4877-afda-4e87730ac1df,MOLEX,76825-0008,0.0,,
5a74342f-ef4a-4992-9fe9-29e15a310fcd,MOLEX,76829-0106,0.0,,
53c4b784-d850-4bd1-a621-1a9b4d2011e1,MOLEX,76866-1011,0.0,,
5e78ddf4-627a-43c8-a2ca-20bef750c63d,MOLEX,78171-0004,0.0,,
5eb43e9c-8726-4302-b00d-f66f872f3c31,MOLEX,78565-0001,0.0,,
cecb7c77-a387-4c59-935e-ccc9c838d8e1,MOLEX,78788-2014,0.0,,
64e98f15-fa70-48d6-b1ca-0681ee88dfbf,MOLEX,78800-0001,0.0,,
36b1d45c-42f6-467c-824f-1e20682c0db1,MOLEX,79107-7006,0.0,,
dff82000-2287-4439-b662-853f91467d64,MOLEX,79109-1006,0.0,,
555d7fb5-3c39-4f1a-8560-d2fa491c0dfc,MOLEX,79109-1009,0.0,,
dcc51e55-c51e-4d6b-a184-1bc9ee9d7d8c,MOLEX,83611-9006,0.0,,
fbe74b79-2831-4ca4-8ccb-5d832eac21d6,MOLEX,83611-9023,0.0,,
bcc5d76b-8741-41ae-96bd-e7706e4b18b5,MOLEX,83612-9020,0.0,,
913f35a1-a184-47e1-b899-630e48692b39,MOLEX,83614-9012,0.0,,
81497d9e-b3d2-4d3e-84e3-f6f159bc3adf,MOLEX,83614-9016,0.0,,
fc4dbfff-db57-4b95-838f-e923598942d5,MOLEX,83619-9011,0.0,,
6764135c-318b-4e3d-b2c4-e8d6d6c29a77,MOLEX,85305-0232,0.0,,
8837b563-921d-45b4-8d07-5b8ff3fffb32,MOLEX,85513-5014,0.0,,
6ec37022-1701-4a8d-95dc-cf276a63fad3,MOLEX,85543-7002,0.0,,
738c7ef9-c38a-457b-b86e-75547955af19,MOLEX,87437-0843,0.0,,
cc5b5b10-589b-43f1-abeb-394b03ef721d,MOLEX,87703-0001,0.0,,
8ec9dc36-65b0-49a2-b33d-efec7a2d4eda,MOLEX,87759-1650,0.0,,
70688cd8-249a-49ce-a066-ddfbc4671805,MOLEX,87782-3003,0.0,,
fb6a9678-58b6-482a-af37-c76005450fbd,MOLEX,87831-1420,0.0,,
e6e157ce-fa66-4887-ab44-d782fe500d4e,MOLEX,87832-0606,0.0,,
3de11d16-fe44-4fd2-b3cd-4c484488dce6,MOLEX,87832-0820,0.0,,
d6c323d2-c8e8-4f36-a03b-ab7b1b8f749d,MOLEX,87832-1008,0.0,,
b2e5da7a-4b5f-4dd5-a76d-12f067386eb0,MOLEX,87832-1206,0.0,,
431e85d1-5dba-4a0d-93c4-59cac255b7cc,MOLEX,87832-1220,0.0,,
a16e1ec1-02d9-4243-8bc8-a4c5c86d5dbe,MOLEX,87832-1420,0.0,,
bf01cead-f708-4bcb-910b-207f14f75742,MOLEX,87832-4020,0.0,,
2ecd25d2-06eb-4bed-80d8-bc9f2b2dd9ce,MOLEX,87832-5922,0.0,,
f84d2cfb-282f-49c7-adf3-427af5487da9,MOLEX,87833-1420,0.0,,
9c7c91e5-4f54-48d7-951c-0f7aa03d3cc4,MOLEX,87918-0001,0.0,,
d0f724b2-2123-40aa-8072-e863f198198a,MOLEX,90121-0763,0.0,,
76b3bf3f-8fc5-4388-a9d8-215c430521d7,MOLEX,90121-0772,0.0,,
47a09aea-d8b0-4a4a-a3a0-fa2a0d2361e9,MOLEX,90130-1110,0.0,,
43c4710e-128a-4a23-9fca-afbee97ce25a,MOLEX,90130-1112,0.0,,
57496ee7-21a1-4e17-b48d-ecddbd4bc5d4,MOLEX,90130-1124,0.0,,
d4335e7e-7f00-4d52-aba5-33800598d4a3,MOLEX,90130-1126,0.0,,
4f21fff8-0069-411a-8a2e-a640217c18e9,MOLEX,90130-1206,0.0,,
98fe62a9-6a7c-4b3c-a792-308195ef0270,MOLEX,90130-1216,0.0,,
9b7ea5fc-3489-40c9-b3d4-1d6f58f94949,MOLEX,90130-1220,0.0,,
8ac9113a-7192-4e02-badd-62286756a574,MOLEX,90130-1230,0.0,,
8faa0f3f-e24f-4a1b-91ae-0ab8f8b075ec,MOLEX,90136-1202,0.0,,
d6c07075-7b7a-4d9b-bcb8-47d36ea1392a,MOLEX,90136-1206,0.0,,
062a5ce3-b981-4afa-8372-93aa4c63f76d,MOLEX,90136-1212,0.0,,
6c4f101a-9cd3-406d-ac4f-4d25927fe2a4,MOLEX,90136-2205,0.0,,
b6657e9a-df2a-4b8b-b11e-e39abfcf0d38,MOLEX,90814-3216,0.0,,
b459d97e-f460-454d-99bd-26cf21155a6c,MOLEX,90814-3806,0.0,,
c578afe1-2f78-4018-84f1-8e8420fc851f,MOLEX,91525-1210,0.0,,
c9471e07-1a00-4131-96b3-f5a5865d3298,MOLEX,F25P5G2-0287,0.0,,
e0146f23-6536-459a-8eb1-a016db77bb03,MORION,MV209-B05E-10.0MHZ-LN,0.0,,
aed534cf-eba2-4635-ad81-05e5d8f6c53d,MPD,BHAA-3,0.0,,
55e751e3-a192-4801-8461-a19129c5c587,MPD,BK-18650-PC8,0.0,,
e6fd7670-644c-4fc0-b7bd-53a3562195f2,MPE-GARRY,STL21-A01VGG-040U,0.0,,
72011c98-049a-430e-9dcb-297cd236fd81,MPS,MP5016HGQH,0.0,,
